Folder Id,Export Import Id,Folder Name,Hierarchy,Locale,Country,Base Article Id,FILE NAME,Modified On,Created On,Created By,CATEGORY,SUBCATEGORY,Title,Status,FILE LINK,KB LINK
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef1,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef1πhow-to-check-updated-delivery-dates.html,Mon Nov 17 15:58:14 UTC 2025,Tue May 28 22:12:29 UTC 2024,Mariana Oreiro,Customer Inquiry,WIMO,How to: Check Updated Delivery Dates,,https://drive.google.com/file/d/1fm7mAGs4DFqJIg3C5f_qBNCbOdPe8M3V/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,6797a8fa0e2f0912ce0b4cfd,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en,,,SPR_KB_6797a8fa0e2f0912ce0b4cfdπlist-of-similar-skus-per-market.html,Fri Jul 25 14:15:11 UTC 2025,Mon Jan 27 15:40:42 UTC 2025,Ana Cely Lopes,Customer Inquiry,WIMO,List of similar SKUs per Market,,https://drive.google.com/file/d/1mszWh8-C3MRuPPopMoO5dVSZREy36Neu/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef0,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef0πorder-status-page-for-customers-cos-online-store.html,Wed Sep 24 10:21:28 UTC 2025,Tue Jun 20 14:24:32 UTC 2023,Mariana Oreiro,Customer Inquiry,WIMO,Order Status Page for customers - COS:Online Store,,https://drive.google.com/file/d/173OEgv_C15WgKLtiS4wTEWue1io_eMB4/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d446786193b8ead4ede,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d446786193b8ead4edeπparcel-delivered-to-parcel-shop.html,Thu Oct 30 11:20:41 UTC 2025,Wed Jul 13 08:44:17 UTC 2022,Mariana Oreiro,Customer Inquiry,WIMO,Parcel delivered to Parcel Shop,,https://drive.google.com/file/d/1FZuCeULjLlhNVWU9n1bc68MFCnteW41d/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef4,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef4πwimo-delivery-is-delay.html,Mon Nov 17 16:32:33 UTC 2025,Tue Oct 31 18:41:33 UTC 2023,Mariana Oreiro,Customer Inquiry,WIMO,WIMO - Delivery is Delay,,https://drive.google.com/file/d/1jui7ItsNo7KEJM8YjZXgxjFB_r6jFabQ/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef3,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef3πwimo-delivery-is-on-time.html,Mon Nov 17 14:25:54 UTC 2025,Tue Oct 31 18:40:59 UTC 2023,Mariana Oreiro,Customer Inquiry,WIMO,WIMO - Delivery is On Time,,https://drive.google.com/file/d/1n-RyhgGrQoDIQSf-_Noo-jTdd28csYZm/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef5,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef5πwimo-unable-to-deliver.html,Thu Sep 18 10:11:55 UTC 2025,Tue Oct 31 18:44:21 UTC 2023,Mariana Oreiro,Customer Inquiry,WIMO,WIMO - Unable to Deliver,,https://drive.google.com/file/d/17MOEv0fV4Uco4mC67qobS34NpahIZ5UG/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef6,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef6πwimo-updated-delivery-dates.html,Mon Nov 17 15:58:16 UTC 2025,Mon Jun 17 17:36:05 UTC 2024,Mariana Oreiro,Customer Inquiry,WIMO,WIMO - Updated Delivery Dates,,https://drive.google.com/file/d/1c_mY8bcTEUZNgEKtgH5ujjimxuhv_PIy/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01cf86786193b8ead4b34,66e01d466786193b8ead4ef2,Where is My Order? (WIMO),"Customer Inquiries,Where is My Order? (WIMO)",en_US,,,SPR_KB_66e01d466786193b8ead4ef2πwimo-what-is-it-.html,Fri Nov 14 08:35:24 UTC 2025,Tue Oct 31 18:40:15 UTC 2023,Mariana Oreiro,Customer Inquiry,WIMO,WIMO - What is it?,,https://drive.google.com/file/d/1LOJ93JwsZ39ju4Fc0DrHc1HhQNtjKPLv/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/customer-inquiry/wmo
66e01ca06786193b8ead478c,6839af06de4e402d49308fe7,(under review) - Central Europe Escalation Processes,"CS Escalations,(under review) - Central Europe Escalation Processes",en,,,SPR_KB_6839af06de4e402d49308fe7πuk-retail-issue-reporting.html,Tue Jul 15 14:14:04 UTC 2025,Fri May 30 13:13:42 UTC 2025,Andrea Perez,Escalations,Guide,UK Retail - Issue Reporting,,https://drive.google.com/file/d/1ij5aBtxt-by4N1JvXqfs-VFpefVJxkqc/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/guide
66e01ca06786193b8ead478b,66e01ca46786193b8ead47a3,High Level Escalations,"CS Escalations,High Level Escalations",en_US,,,SPR_KB_66e01ca46786193b8ead47a3πhigh-level-escalation-overview-hle-.html,Mon Nov 10 16:44:48 UTC 2025,Wed Oct 11 14:00:04 UTC 2023,Mariana Oreiro,Escalations,HLE,High Level Escalation - Overview (HLE),,https://drive.google.com/file/d/1EAZEwoElcAnkV_Z_1WVLPi7lztyxwjdX/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/hle
66e01ca06786193b8ead478a,66e01ca46786193b8ead47a9,Escalation - Teams & conditions,"CS Escalations,Escalation - Teams & conditions",en_US,,,SPR_KB_66e01ca46786193b8ead47a9πar-d2c-former-order-2-cash-escalation.html,Wed Nov 05 10:22:13 UTC 2025,Wed May 18 12:24:09 UTC 2022,Mariana Oreiro,Escalations,T&C,AR D2C (Former Order 2 Cash) - Escalation,,https://drive.google.com/file/d/1mqm5MsGN7nO6TcSYBR_y3tc6JShhJSLs/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/tc
66e01ca06786193b8ead478a,66e01ca46786193b8ead47a7,Escalation - Teams & conditions,"CS Escalations,Escalation - Teams & conditions",en_US,,,SPR_KB_66e01ca46786193b8ead47a7πescalation-of-orders.html,Wed Nov 12 14:11:58 UTC 2025,Wed Sep 14 14:21:36 UTC 2022,Mariana Oreiro,Escalations,T&C,Escalation of orders,,https://drive.google.com/file/d/1M1NascEjJHlXrVRJ5Ux-O_Wz8y-zqCtA/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/tc
66e01ca06786193b8ead478a,66e01ca46786193b8ead47ab,Escalation - Teams & conditions,"CS Escalations,Escalation - Teams & conditions",en_US,,,SPR_KB_66e01ca46786193b8ead47abπonly-backoffice-order-management-team-escalation.html,Tue Nov 04 07:29:33 UTC 2025,Wed May 18 12:11:42 UTC 2022,Mariana Oreiro,Escalations,T&C,ONLY BACKOFFICE: Order Management Team - Escalation,,https://drive.google.com/file/d/1kTAMmXILSlLLVr128sF2WHeNhhEu9b11/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/tc
66e01ca06786193b8ead478a,66e01ca46786193b8ead47a8,Escalation - Teams & conditions,"CS Escalations,Escalation - Teams & conditions",en_US,,,SPR_KB_66e01ca46786193b8ead47a8πreturns-team-escalation.html,Mon Nov 17 08:45:23 UTC 2025,Thu Dec 28 18:18:03 UTC 2023,Mariana Oreiro,Escalations,T&C,Returns Team - Escalation,,https://drive.google.com/file/d/1u6AMBc8uxuNfSlM9sKb7TOqYWBKJCeTg/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/agent-operations/escalations/tc
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8c,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8cπdata-breach-what-is-it-best-practices.html,Mon Oct 27 10:11:43 UTC 2025,Tue Jul 30 15:11:32 UTC 2024,Mariana Oreiro,GDPR & Legal,Data Breash,Data Breach: What is it & best practices,,https://drive.google.com/file/d/1NNtnzu8LztuEME1-By14j505Itib1mwT/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/data-breach
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8d,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8dπdata-breaches-cases-and-how-to-handle.html,Fri Nov 14 10:41:08 UTC 2025,Tue Jul 30 15:50:04 UTC 2024,Mariana Oreiro,GDPR & Legal,Data Breash,Data Breaches: Cases and how to handle,,https://drive.google.com/file/d/1g-uGkYwA9Ybdmd35rPpcmNe15mxj8aHl/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/data-breach
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8e,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8eπdata-breaches-customer-claims-and-how-to-handle.html,Mon Sep 08 09:34:15 UTC 2025,Tue Jul 30 15:49:57 UTC 2024,Mariana Oreiro,GDPR & Legal,Data Breash,Data Breaches: Customer claims and how to handle,,https://drive.google.com/file/d/1P5e0wAi8yqg2KrLZ48HOqvHStpcVacoV/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/data-breach
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8f,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8fπdata-breaches-phishing-attacks-and-how-to-handle.html,Wed Nov 12 10:58:54 UTC 2025,Tue Jul 30 16:06:49 UTC 2024,Mariana Oreiro,GDPR & Legal,Data Breash,Data Breaches: Phishing attacks and how to handle,,https://drive.google.com/file/d/1zbl1Q8ZgQFMceb6ISuFVqziMAC0j-g_D/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/data-breach
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b82,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b82πhandling-customer-identification-and-third-party-inquiries.html,Mon Oct 27 10:11:23 UTC 2025,Fri Jul 05 11:05:04 UTC 2024,Mariana Oreiro,GDPR & Legal,Others,Handling Customer Identification and Third Party Inquiries,,https://drive.google.com/file/d/1YwWtKbFKQlU_pL52F89BPHXFO3FNZNrB/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/others
66e01cfe6786193b8ead4b7f,66e01cff6786193b8ead4ba1,Legal & Compliance topics,"GDPR & Legal topics,Legal & Compliance topics",en_US,,,SPR_KB_66e01cff6786193b8ead4ba1πinjuries-with-emma-products.html,Thu Nov 13 12:31:25 UTC 2025,Thu Jan 26 12:37:21 UTC 2023,Mariana Oreiro,GDPR & Legal,Others,Injuries with Emma Products,,https://drive.google.com/file/d/131pxavHXDBZQzrW4V1rl7fnjG3JK42J7/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/others
66e01cfe6786193b8ead4b7f,66e01cff6786193b8ead4ba0,Legal & Compliance topics,"GDPR & Legal topics,Legal & Compliance topics",en_US,,,SPR_KB_66e01cff6786193b8ead4ba0πlegal-related-inquiries-lawyer-court-fees.html,Mon Nov 17 11:06:17 UTC 2025,Thu Oct 20 22:25:15 UTC 2022,Mariana Oreiro,GDPR & Legal,Others,Legal related inquiries + Lawyer/Court fees,,https://drive.google.com/file/d/1oSkYG8jW39Xoef5qA07e5KTBT0ZEieF2/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/others
66e01cfe6786193b8ead4b7f,66e01ca46786193b8ead47ac,Legal & Compliance topics,"GDPR & Legal topics,Legal & Compliance topics",en_US,,,SPR_KB_66e01ca46786193b8ead47acπproactive-critical-data-deletion-data-compliance-rules-.html,Sat Oct 18 09:32:54 UTC 2025,Wed Aug 10 16:38:29 UTC 2022,Mariana Oreiro,GDPR & Legal,Others,Proactive Critical Data Deletion (Data Compliance rules),,https://drive.google.com/file/d/1xNsLSYh3Lze93fPWqaX8iOrGnOIp63Tg/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/others
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b83,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b83πgdpr-and-dsrs-what-is-it-.html,Thu Sep 25 02:24:20 UTC 2025,Fri Jul 05 09:51:30 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR and DSRs: What is it?,,https://drive.google.com/file/d/1BPovGrglABWHp6bfcTbCBtak_5zJGurv/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b85,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b85πgdpr-handling-customers-requests.html,Thu Nov 13 20:30:29 UTC 2025,Thu Apr 15 07:32:44 UTC 2021,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Handling Customers' Requests,,https://drive.google.com/file/d/1FitJNquXDnxeBuQPm2_gLg2mxq1UaPL_/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b88,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b88πgdpr-right-to-access.html,Mon Sep 08 13:04:22 UTC 2025,Fri Jul 05 09:36:49 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Access,,https://drive.google.com/file/d/12684N9p03xaJYgWnkO4aNtMJCE7rq1LC/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b87,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b87πgdpr-right-to-delete-erasure.html,Sun Oct 19 12:59:55 UTC 2025,Fri Jul 05 09:38:43 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Delete/Erasure,,https://drive.google.com/file/d/1vvktJTnhKqf6O0V2F59nTdKrBr1eLZ8Y/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8a,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8aπgdpr-right-to-limit-restrict.html,Tue Jun 24 09:09:40 UTC 2025,Fri Jul 05 09:21:51 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Limit/Restrict,,https://drive.google.com/file/d/1-pxS1NskRifFsg1OUNMIAH_0c76uHh-w/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b86,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b86πgdpr-right-to-object-or-to-oppose-marketing-communications-.html,Tue Nov 04 07:27:44 UTC 2025,Fri Jul 05 09:41:23 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Object or to Oppose (marketing communications),,https://drive.google.com/file/d/1eG7JBrb0ROHKSKPsR9R12syEXocGP1Zn/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b89,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b89πgdpr-right-to-portability.html,Mon Oct 27 10:08:51 UTC 2025,Fri Jul 05 09:33:00 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Portability,,https://drive.google.com/file/d/1VsGDzAGLAKDllNX22GSR6Mdr38p02s34/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b8b,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b8bπgdpr-right-to-rectify-correct.html,Mon Sep 08 13:17:49 UTC 2025,Fri Jul 05 09:16:01 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: Right to Rectify/Correct,,https://drive.google.com/file/d/16IwMvN5VzAFVqkALhDgj6HFFn9QR3e0l/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b84,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b84πgdpr-what-is-personal-data-.html,Mon Oct 27 10:08:57 UTC 2025,Fri Jul 05 09:01:26 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,GDPR: What is Personal Data?,,https://drive.google.com/file/d/11Sn1GprY0rDd8s0bAL25zQymJ1VVEiPl/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b80,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b80πoverview-gdpr-security-protocols.html,Fri Oct 31 14:35:57 UTC 2025,Fri Jul 05 10:05:36 UTC 2024,Mariana Oreiro,GDPR & Legal,Overview,Overview: GDPR & Security Protocols,,https://drive.google.com/file/d/14OM2umMq5-3uOEGlzuS5F6ijaxitWw5v/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01cfe6786193b8ead4b7e,66e01cfe6786193b8ead4b81,GDPR & Security Protocols,"GDPR & Legal topics,GDPR & Security Protocols",en_US,,,SPR_KB_66e01cfe6786193b8ead4b81πsecurity-protocol-customer-identification.html,Fri Nov 14 16:24:42 UTC 2025,Mon Dec 06 16:25:51 UTC 2021,Mariana Oreiro,GDPR & Legal,Overview,Security Protocol: Customer Identification,,https://drive.google.com/file/d/1O2rUIhVjf5BSsnRjEbLm1-7yE1eDpzbC/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/gdpr-legal/overview
66e01ca36786193b8ead479d,66e01ca36786193b8ead479f,Back Office Escalations,"Escalation - Teams & conditions,Back Office Escalations",en_US,,,SPR_KB_66e01ca36786193b8ead479fπbo-process-change-escalation-to-internal-emma-teams-guidelines.html,Sun Nov 09 12:53:24 UTC 2025,Thu Nov 16 10:46:58 UTC 2023,Mariana Oreiro,Management KB,Others,BO - Process change - Escalation to internal Emma teams Guidelines,,https://drive.google.com/file/d/1Vkck9mM2XS_0OYviWtC8jgXx7oIMS9yO/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01cf86786193b8ead4b40,66e01cf96786193b8ead4b53,FR Carriers,"Warehouse & Carriers Information,FR Carriers",en_US,,,SPR_KB_66e01cf96786193b8ead4b53π-contacts.html,Mon Oct 28 19:05:51 UTC 2024,Mon Jul 20 15:32:40 UTC 2020,Mariana Oreiro,Management KB,Others,*Contacts,,https://drive.google.com/file/d/1CvwG7vSQ78cPC_aeKpvDVhGcaR7dgLrf/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01d0a6786193b8ead4c30,66e01d0c6786193b8ead4c54,Returns - Control Tower Agents,"Return,Returns - Control Tower Agents",en_US,,,SPR_KB_66e01d0c6786193b8ead4c54πinfluencer-returns.html,Wed Nov 05 19:50:15 UTC 2025,Thu May 23 16:01:45 UTC 2024,Mariana Oreiro,Management KB,Others,Influencer Returns,,https://drive.google.com/file/d/1jld2KOgylMwGGiUuL4VlvF5JsUkSrshK/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01c9f6786193b8ead4786,66e01cba6786193b8ead48ce,Supervisors/ QAs,Supervisors/ QAs,en_US,,,SPR_KB_66e01cba6786193b8ead48ceπ-supervisors-how-to-open-a-ticket-for-learning-and-knowledge-team.html,Tue Mar 04 16:49:47 UTC 2025,Tue Jan 04 14:54:42 UTC 2022,Mariana Oreiro,Management KB,Others,[Supervisors] How to open a ticket for Learning and Knowledge Team,,https://drive.google.com/file/d/1R0TxIz-_LaQA-KGgJ6CX_I5V1FfbTnkG/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01c9f6786193b8ead4786,66e01cba6786193b8ead48d1,Supervisors/ QAs,Supervisors/ QAs,en_US,,,SPR_KB_66e01cba6786193b8ead48d1π-supervisors-how-to-open-a-ticket-for-performance-management-team.html,Tue Mar 04 16:49:47 UTC 2025,Thu Aug 22 10:43:16 UTC 2024,Mariana Oreiro,Management KB,Others,[Supervisors] How to open a ticket for Performance Management Team,,https://drive.google.com/file/d/1xSJ4zHspqmLB1wd6yeCCv4pNNghV4eZ5/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01cb96786193b8ead48c7,66e01cba6786193b8ead48cf,[ARCHIVE] Deprecated,"Supervisors/ QAs,[ARCHIVE] Deprecated",en_US,,,SPR_KB_66e01cba6786193b8ead48cfπ-supervisor-escalation-fluent-commerce.html,Tue Mar 04 16:48:20 UTC 2025,Mon Aug 14 11:48:07 UTC 2023,Mariana Oreiro,Management KB,Others,(SUPERVISOR) Escalation: Fluent Commerce,,https://drive.google.com/file/d/1qKqlqD0D2L16U7VOR2rn9yf8tN3uAlPp/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/others
66e01cac6786193b8ead4801,6905fba8bf9bcd018cc726e0,CS Quality Management,"Quality & Communication Guidelines,CS Quality Management",en_US,,,SPR_KB_6905fba8bf9bcd018cc726e0π-emea-q-grid-v3-0-frontline-agents-2025-2026-.html,Thu Nov 13 15:38:35 UTC 2025,Sat Nov 01 12:23:04 UTC 2025,RogÃ©rio Soares Carneiro,Management KB,Quality Management,[EMEA] Q-Grid v3.0: Frontline Agents (2025/2026),,https://drive.google.com/file/d/1RJ2qEh2spCbn1n_dxCQW99bCfvOv00pr/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/quality-management
66e01cac6786193b8ead4801,66e01cb06786193b8ead4831,CS Quality Management,"Quality & Communication Guidelines,CS Quality Management",en_US,,,SPR_KB_66e01cb06786193b8ead4831πquality-grid-back-office-agents-cece-.html,Wed Oct 22 15:29:19 UTC 2025,Fri Feb 24 11:53:42 UTC 2023,Mariana Oreiro,Management KB,Quality Management,Quality Grid: Back-office Agents (CECE),,https://drive.google.com/file/d/1FYWw9KiBiH4u1CDFxsTHhXsYAi9j-NdK/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/quality-management
66e01cac6786193b8ead4801,67fe8e7186ba4f5ad862d53e,CS Quality Management,"Quality & Communication Guidelines,CS Quality Management",en_US,,,SPR_KB_67fe8e7186ba4f5ad862d53eπquality-grid-offline-agents.html,Thu Nov 13 15:38:09 UTC 2025,Tue Apr 15 16:50:57 UTC 2025,RogÃ©rio Soares Carneiro,Management KB,Quality Management,Quality Grid: Offline Agents,,https://drive.google.com/file/d/1QEk-6Z0yVEIm_dl6T2Us5zLAsQDGnKMp/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/quality-management
66e01cac6786193b8ead4801,66e01cb06786193b8ead4833,CS Quality Management,"Quality & Communication Guidelines,CS Quality Management",en_US,,,SPR_KB_66e01cb06786193b8ead4833πquality-grid-online-reputation-agents.html,Thu Nov 13 15:37:53 UTC 2025,Fri Feb 24 14:37:51 UTC 2023,Mariana Oreiro,Management KB,Quality Management,Quality Grid: Online Reputation Agents,,https://drive.google.com/file/d/1bLOodohJw9WczmsdkZNuJg_hqwxIBvNs/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/quality-management
66e01cac6786193b8ead4801,66e01cb06786193b8ead4830,CS Quality Management,"Quality & Communication Guidelines,CS Quality Management",en_US,,,SPR_KB_66e01cb06786193b8ead4830πquality-management-guidebook.html,Wed Apr 16 10:36:37 UTC 2025,Wed Oct 06 07:23:56 UTC 2021,Mariana Oreiro,Management KB,Quality Management,Quality Management Guidebook,,https://drive.google.com/file/d/1Cipj4VPS7ST30M5M5NPX1gXpRVfTY39k/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/quality-management
66e01cbb6786193b8ead48da,66e01cbd6786193b8ead48eb,B2B/Retail CS Tools,"B2B Onboarding Guide,B2B/Retail CS Tools",en_US,,,SPR_KB_66e01cbd6786193b8ead48ebπticket-assignment-guide-for-supervisors-and-ce-managers.html,Thu Sep 25 03:04:11 UTC 2025,Wed May 24 20:21:02 UTC 2023,Mariana Oreiro,Management KB,Sprinklr,Ticket Assignment Guide for Supervisors and CE Managers,,https://drive.google.com/file/d/1Nc_mNkAPRm4Y4n6EEsXT_2bXlPTyityV/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/sprinklr
67c730771e70516df4683a89,67c09db982fe1c07c3f8dcb2,OFFLINE Supervisors,"Supervisors/ QAs,OFFLINE Supervisors",en_US,,,SPR_KB_67c09db982fe1c07c3f8dcb2πoffline-supervisor-s-guide-reporting-sprinklr-issues.html,Tue Nov 04 20:57:38 UTC 2025,Thu Feb 27 17:15:37 UTC 2025,Larissa Silva,Management KB,Sprinklr,Offline Supervisor's Guide: Reporting Sprinklr Issues,,https://drive.google.com/file/d/1Gfu3uG3C4bF0lS9JAWd7kQKXCvwnJYak/view?usp=sharing,https://sites.google.com/outscaler.com/outscalerknowledgebas/management-kb/sprinklr
